x-axis,NO_LBL,2
second,Volt,Volt
+4.360000E-06,-1.531302306162E+00,-98.912714964E-03
+4.365000E-06,-1.524522879818E+00,-87.249924419E-03
+4.370000E-06,-1.538964310895E+00,-96.064520590E-03
+4.375000E-06,-1.535667853849E+00,-83.183504992E-03
+4.380000E-06,-1.536313032448E+00,-91.965306971E-03
+4.385000E-06,-1.532147943968E+00,-81.650998501E-03
+4.390000E-06,-1.530253796703E+00,-85.345599647E-03
+4.395000E-06,-1.527772595718E+00,-85.372015934E-03
+4.400000E-06,-1.537154750028E+00,-76.736574054E-03
+4.405000E-06,-1.532884041635E+00,-86.773345659E-03
+4.410000E-06,-1.525083321241E+00,-71.061233900E-03
+4.415000E-06,-1.532571479066E+00,-84.876680404E-03
+4.420000E-06,-1.529569868187E+00,-70.570376473E-03
+4.425000E-06,-1.538987078357E+00,-80.301913314E-03
+4.430000E-06,-1.532912538656E+00,-73.958280311E-03
+4.435000E-06,-1.539901772437E+00,-73.836135140E-03
+4.440000E-06,-1.536303684218E+00,-77.727863304E-03
+4.445000E-06,-1.535641090774E+00,-67.713798848E-03
+4.450000E-06,-1.539497159964E+00,-81.213018881E-03
+4.455000E-06,-1.536179895569E+00,-64.543814298E-03
+4.460000E-06,-1.537640556395E+00,-80.184517648E-03
+4.465000E-06,-1.529559841457E+00,-62.047218890E-03
+4.470000E-06,-1.537477263939E+00,-79.574922632E-03
+4.475000E-06,-1.532821393421E+00,-63.532667601E-03
+4.480000E-06,-1.532717809009E+00,-71.383446254E-03
+4.485000E-06,-1.532325484935E+00,-67.740305602E-03
+4.490000E-06,-1.527040267498E+00,-64.999525397E-03
+4.495000E-06,-1.534624470839E+00,-71.436188361E-03
+4.500000E-06,-1.533014389122E+00,-58.576794312E-03
+4.505000E-06,-1.532238259925E+00,-73.847202238E-03
+4.510000E-06,-1.537019728426E+00,-53.935066761E-03
+4.515000E-06,-1.536337006133E+00,-75.011886062E-03
+4.520000E-06,-1.533462576405E+00,-54.108355792E-03
+4.525000E-06,-1.533906918852E+00,-70.234805197E-03
+4.530000E-06,-1.529605828714E+00,-56.666574125E-03
+4.535000E-06,-1.530093369026E+00,-65.687992329E-03
+4.540000E-06,-1.528381964567E+00,-60.702611807E-03
+4.545000E-06,-1.532551425606E+00,-57.596406304E-03
+4.550000E-06,-1.535076502958E+00,-65.663023510E-03
+4.555000E-06,-1.524121509070E+00,-54.239879346E-03
+4.560000E-06,-1.534329700061E+00,-70.484583853E-03
+4.565000E-06,-1.530065248950E+00,-49.349730141E-03
+4.570000E-06,-1.526834003342E+00,-70.878038761E-03
+4.575000E-06,-1.527320714376E+00,-49.473564024E-03
+4.580000E-06,-1.535772946039E+00,-68.892429628E-03
+4.585000E-06,-1.531109612017E+00,-52.194155068E-03
+4.590000E-06,-1.532728363462E+00,-62.038111904E-03
+4.595000E-06,-1.536796727924E+00,-56.962822526E-03
+4.600000E-06,-1.526589290824E+00,-56.873124758E-03
+4.605000E-06,-1.531711366582E+00,-62.211672336E-03
+4.610000E-06,-1.524723791358E+00,-50.283422235E-03
+4.615000E-06,-1.532460431148E+00,-66.036922526E-03
+4.620000E-06,-1.531301401495E+00,-46.393337552E-03
+4.625000E-06,-1.535451713741E+00,-68.689512741E-03
+4.630000E-06,-1.537469875822E+00,-45.011201852E-03
+4.635000E-06,-1.530795541668E+00,-66.218820974E-03
+4.640000E-06,-1.529310379435E+00,-49.637519903E-03
+4.645000E-06,-1.533011599731E+00,-63.360343548E-03
+4.650000E-06,-1.531708803358E+00,-53.340851090E-03
+4.655000E-06,-1.525061910781E+00,-53.740864836E-03
+4.660000E-06,-1.525257695873E+00,-60.528327643E-03
+4.665000E-06,-1.533065427438E+00,-46.961363103E-03
+4.670000E-06,-1.533487907091E+00,-62.770605981E-03
+4.675000E-06,-1.524893265709E+00,-45.046694968E-03
+4.680000E-06,-1.531220659933E+00,-63.380773952E-03
+4.685000E-06,-1.529841494558E+00,-47.121428913E-03
+4.690000E-06,-1.530760862753E+00,-60.405096871E-03
+4.695000E-06,-1.530337553822E+00,-51.790748819E-03
+4.700000E-06,-1.527888845472E+00,-54.886716501E-03
+4.705000E-06,-1.536178312401E+00,-56.938652830E-03
+4.710000E-06,-1.530721358945E+00,-49.338090087E-03
+4.715000E-06,-1.537377825919E+00,-62.260433906E-03
+4.720000E-06,-1.532960335248E+00,-45.017428979E-03
+4.725000E-06,-1.535521448516E+00,-63.700031060E-03
+4.730000E-06,-1.531087673834E+00,-47.087760210E-03
+4.735000E-06,-1.530092841304E+00,-57.831619815E-03
+4.740000E-06,-1.529145805366E+00,-53.700576984E-03
+4.745000E-06,-1.521204409199E+00,-51.737629767E-03
+4.750000E-06,-1.527003930025E+00,-58.586474253E-03
+4.755000E-06,-1.528327006025E+00,-45.587550343E-03
+4.760000E-06,-1.536850781799E+00,-59.888230258E-03
+4.765000E-06,-1.531497865088E+00,-43.763243398E-03
+4.770000E-06,-1.530392210808E+00,-61.407905551E-03
+4.775000E-06,-1.533048163370E+00,-44.638132115E-03
+4.780000E-06,-1.529149499424E+00,-57.515197332E-03
+4.785000E-06,-1.528655249496E+00,-52.463565005E-03
+4.790000E-06,-1.533929761703E+00,-49.657814607E-03
+4.795000E-06,-1.531892903164E+00,-58.392272328E-03
+4.800000E-06,-1.528811681558E+00,-45.492303948E-03
+4.805000E-06,-1.534656284973E+00,-60.642044328E-03
+4.810000E-06,-1.536220002489E+00,-43.141842473E-03
+4.815000E-06,-1.533661452444E+00,-62.249140642E-03
+4.820000E-06,-1.536535279060E+00,-45.679600246E-03
+4.825000E-06,-1.533222688779E+00,-56.635785279E-03
+4.830000E-06,-1.539345778961E+00,-51.115866976E-03
+4.835000E-06,-1.526712777917E+00,-50.607760558E-03
+4.840000E-06,-1.534911401167E+00,-59.936192706E-03
+4.845000E-06,-1.529503752081E+00,-44.093748536E-03
+4.850000E-06,-1.538312950403E+00,-62.693045833E-03
+4.855000E-06,-1.530024538919E+00,-43.122331814E-03
+4.860000E-06,-1.534375762706E+00,-60.508500349E-03
+4.865000E-06,-1.537841467936E+00,-47.258666950E-03
+4.870000E-06,-1.533754708570E+00,-54.698952793E-03
+4.875000E-06,-1.542365483187E+00,-54.211080770E-03
+4.880000E-06,-1.536211106593E+00,-46.521167048E-03
+4.885000E-06,-1.534095014272E+00,-61.183532970E-03
+4.890000E-06,-1.532540795764E+00,-41.913379600E-03
+4.895000E-06,-1.533544448800E+00,-67.111983972E-03
+4.900000E-06,-1.537199304895E+00,-39.199468017E-03
+4.905000E-06,-1.530222057957E+00,-64.557022441E-03
+4.910000E-06,-1.531789620308E+00,-44.468718076E-03
+4.915000E-06,-1.535331468373E+00,-58.724812967E-03
+4.920000E-06,-1.531347991863E+00,-53.032012735E-03
+4.925000E-06,-1.535790210108E+00,-49.378408095E-03
+4.930000E-06,-1.538076681447E+00,-58.376938217E-03
+4.935000E-06,-1.528602854178E+00,-42.970664332E-03
+4.940000E-06,-1.538014787122E+00,-62.717999575E-03
+4.945000E-06,-1.538712587205E+00,-39.375124261E-03
+4.950000E-06,-1.537768717603E+00,-63.924162396E-03
+4.955000E-06,-1.536913580791E+00,-42.930708192E-03
+4.960000E-06,-1.525479339374E+00,-58.497153429E-03
+4.965000E-06,-1.534284843638E+00,-52.623932371E-03
+4.970000E-06,-1.529847601063E+00,-49.986133465E-03
+4.975000E-06,-1.531294390322E+00,-56.520078325E-03
+4.980000E-06,-1.533220879445E+00,-44.682340192E-03
+4.985000E-06,-1.537532222480E+00,-63.909084607E-03
+4.990000E-06,-1.535871554781E+00,-43.120160612E-03
+4.995000E-06,-1.535907213752E+00,-62.855674867E-03
